Date,Month,Day,Year,EABL,WBNU,COYE,EAKI,MALL,CAGO,MODO,MAWR,CATE,GREG,WODU,GBHE,RBWO,WOTH,GRFL,AMRE,EATO
2016-07-10,7,10,2016,,,,,,,,1,,2,,1,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,1,,,,,
2016-07-10,7,10,2016,,,,,,,,,,1,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,1,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,1,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,1,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,1,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,1,,
2016-07-10,7,10,2016,,,,,,,1,,,,,,,,,,
2016-07-10,7,10,2016,,,,,1,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-10,7,10,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,2,,,,,
2016-07-13,7,13,2016,,,,,,,,,,1,,1,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,1,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,2,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,1,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,2,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,1,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-13,7,13,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,1,,,,,
2016-07-15,7,15,2016,,,,,,,,,,1,,,,,,,
2016-07-15,7,15,2016,,,,,1,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,1,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,2,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,1,,,,,,,,,,,,,,,
2016-07-15,7,15,2016,,,,,,,,,,,,,,,,,
2016-07-14,7,14,2016,,,,,,,,,,,,,,,,,
2016-07-14,7,14,2016,,,,,,,,,,,,,,,,,
2016-07-14,7,14,2016,,,,,,,,,,,,,,,,,
2016-07-14,7,14,2016,,,,,,,,,,,,,,,,,
2016-07-14,7,14,2016,,,,,,,,,,,,,,,,,
2016-07-14,7,14,2016,,,,,,,,,,,,,,,,,
2016-07-17,7,17,2016,,,,,,,,,,,,,,,,,
2016-07-17,7,17,2016,,,,,,,,,,,,,,,,,
2016-07-17,7,17,2016,,,,,,,,,,,,,,,,,
2016-07-17,7,17,2016,,,,,,,,,,,,,,,,,
2016-07-17,7,17,2016,,,,,,,,,,,,,,,,,
2016-07-17,7,17,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,2,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,1,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,1,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,1,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,1,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,1,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,1,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,1,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,2,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,1,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,1,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,1,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,1,,,,,
2016-07-16,7,16,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,1,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,1,,,1,,,,1,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,1,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,2
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,,,,,,,,,,,,,,,,,
2016-07-12,7,12,2016,1,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,1,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,1,1,,,,1,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,1,,,,,
2016-07-19,7,19,2016,,,,,,,,1,,2,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,1,,,,,,,
2016-07-19,7,19,2016,,,,,,,,1,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,1,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,1,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,3,,1,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,1,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,1,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-19,7,19,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,1,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,1,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,1,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,1,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,1,,1,,,,,
2016-07-25,7,25,2016,,,,,,,,2,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,1,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,1,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,1,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,5,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,3,,1,,2,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,3,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,1,,1,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,1,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,1
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,1,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,1
2016-07-22,7,22,2016,,1,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-22,7,22,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,1,,,,1,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,1,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,1,,,,1,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,1,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,1,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-25,7,25,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,3,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,6,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,1,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-21,7,21,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-31,7,31,2016,,,,,,,,,,,,,,,,,
2016-07-31,7,31,2016,,,,,,,,,,,,,,,,,
2016-07-31,7,31,2016,,,,,,,,,,,,,,,,,
2016-07-31,7,31,2016,,,,,,,,,,,,,,,,,
2016-07-31,7,31,2016,,,,,,,,,,,,,,,,,
2016-07-31,7,31,2016,,,,,,,,,,,,,,1,,,
2016-07-28,7,28,2016,,,,,,,,,,,,,,,,,
2016-07-28,7,28,2016,,1,,,,,,,,,,,,,,,
2016-07-28,7,28,2016,,,,,,,,,,,,,,,,,
2016-07-28,7,28,2016,,,,,,,,,,,,,,,,,
2016-07-28,7,28,2016,,,,,,,,,,,,,,,,,
2016-07-28,7,28,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,2,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,1,,,,,
2016-07-30,7,30,2016,,,,,,,,,,1,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,1,,,,,
2016-07-30,7,30,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,1,,,,3,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,1,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,2,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,1,,,,,
2016-07-26,7,26,2016,,,,,,,,,,1,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,1,,,,,
2016-07-26,7,26,2016,,,,,,,,,,1,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,1,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,1,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,1,,,
2016-07-26,7,26,2016,,1,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,1,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,1,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,1,,,,
2016-07-26,7,26,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,3,,,,
2016-07-29,7,29,2016,,,1,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,1,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,1,,1,,1,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,1,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,1,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,1,,,,,
2016-07-29,7,29,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,1,,1,,1,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,1,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,1,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,1
2016-08-02,8,2,2016,,,,,,,,,,,,,1,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,1
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,1,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-02,8,2,2016,,,,,,,,,,,,,,,,,
2016-08-04,8,4,2016,,,,,,,,,,,,,,,,,
2016-08-04,8,4,2016,,,,,,,,,,,,,1,,,,
2016-08-04,8,4,2016,,,,,,,,,,,,,,,,,
2016-08-04,8,4,2016,,,,,,,,,,,,,,,,,
2016-08-04,8,4,2016,,,,,,,,,,,,,1,,,,
2016-08-04,8,4,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,1,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,1,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
